A B C D classA classB classC classD
-77.347481 -60.257504 -53.9321 -59.852977 1 0 0 0
-52.323764 -58.411857 -59.276517 -81.657252 1 0 0 0
-67.566415 -51.226631 -55.693075 -53.183609 1 0 0 0
-51.947586 -63.942668 -63.098596 -60.51083 1 0 0 0
-55.358574 -53.697428 -58.001082 -61.314998 1 0 0 0
-62.880738 -56.942245 -55.509443 -61.814006 1 0 0 0
-33.28544 -66.538554 -63.02386 -76.4305 1 0 0 0
-50.296662 -60.640571 -59.040322 -62.406701 1 0 0 0
-53.38293 -48.842808 -56.429189 -60.205061 1 0 0 0
-35.339847 -66.123271 -57.176081 -80.872343 1 0 0 0
-61.233998 -50.085207 -53.763775 -59.558721 1 0 0 0
-45.106203 -62.183031 -60.969451 -58.615251 1 0 0 0
-26.800198 -59.552389 -57.402792 -72.15417 1 0 0 0
-60.735859 -54.229681 -49.477718 -54.338524 1 0 0 0
-46.042107 -58.507868 -58.747847 -64.700392 1 0 0 0
-57.864782 -54.198971 -51.239544 -55.345905 1 0 0 0
-61.895074 -57.870389 -55.44801 -70.33835 1 0 0 0
-46.85095 -56.565258 -54.31511 -73.975109 1 0 0 0
-42.597447 -60.503687 -55.325986 -58.219186 1 0 0 0
-68.045438 -47.221298 -53.245913 -57.249339 1 0 0 0
-87.963607 -41.375003 -53.220391 -39.433502 1 0 0 0
-56.793053 -64.261634 -60.064357 -66.08623 1 0 0 0
-60.989785 -50.296662 -56.012087 -53.161047 1 0 0 0
-54.247248 -61.901412 -60.070389 -67.362574 1 0 0 0
-43.726177 -55.452127 -55.054203 -73.118277 1 0 0 0
-37.083197 -62.705915 -61.440109 -65.288617 1 0 0 0
-60.809784 -58.89983 -59.703206 -66.641397 1 0 0 0
-69.649029 -46.404189 -51.567158 -47.257024 1 0 0 0
-46.033572 -60.12452 -65.845396 -74.787382 1 0 0 0
-69.809968 -40.591356 -56.737087 -54.406614 1 0 0 0
-48.497201 -65.105335 -57.060126 -64.509092 1 0 0 0
-75.317209 -45.233477 -51.818671 -57.311261 1 0 0 0
-66.692198 -51.057554 -49.930102 -59.119894 1 0 0 0
-1.640814 7.468625 0.659747 13.589754 0 1 0 0
-8.906011 4.279831 -19.969889 15.724396 0 1 0 0
-11.13312 4.646647 -13.518041 1.406465 0 1 0 0
-2.496527 4.903077 -14.024331 24.222409 0 1 0 0
-10.371829 1.734825 -8.058133 4.890772 0 1 0 0
-8.84813 -0.489865 -6.19396 12.080861 0 1 0 0
-15.760453 8.099636 9.406755 7.644412 0 1 0 0
-17.991858 7.432602 -14.318718 16.981547 0 1 0 0
1.900819 10.336982 12.659339 5.774015 0 1 0 0
-13.55496 3.690306 -7.427438 15.486652 0 1 0 0
-26.495556 -3.378316 -16.49024 16.083261 0 1 0 0
-6.707879 8.119223 2.344996 21.639859 0 1 0 0
-14.215995 2.990452 -18.060036 30.42923 0 1 0 0
-7.037587 9.314565 -9.466107 -1.469058 0 1 0 0
-17.544491 5.035369 -14.322542 13.778114 0 1 0 0
1.204504 11.868559 -0.558537 -6.056937 0 1 0 0
-19.765592 4.735729 -15.57698 -9.259104 0 1 0 0
-7.956678 2.130733 -6.880542 -0.243268 0 1 0 0
-17.370209 7.90518 -6.25923 20.513528 0 1 0 0
-12.17468 4.67619 -16.645998 24.674768 0 1 0 0
1.870386 8.478021 10.200263 11.417057 0 1 0 0
-11.525589 4.617329 -13.39782 27.126326 0 1 0 0
-5.37489 7.154688 -0.282879 13.994254 0 1 0 0
-7.826176 6.522164 -1.681137 4.911148 0 1 0 0
8.678452 11.91485 9.269376 -3.963712 0 1 0 0
-2.586397 2.06526 2.040397 -1.739401 0 1 0 0
-4.845123 9.579239 -3.803161 -9.899398 0 1 0 0
-5.455895 9.633832 4.076509 -4.211468 0 1 0 0
-8.746224 10.613456 -3.490729 2.714654 0 1 0 0
-13.885812 6.39285 -12.180845 24.320749 0 1 0 0
-5.668334 8.146172 -1.00759 -2.053123 0 1 0 0
-12.331808 3.153266 -5.613278 22.164899 0 1 0 0
-14.714365 -2.462489 -6.429992 14.01937 0 1 0 0
-17.049692 5.294308 -14.248742 16.718003 0 1 0 0
2.367842 7.782341 -11.159384 29.876098 0 1 0 0
-5.392074 10.238112 0.808737 3.137757 0 1 0 0
-11.863553 5.241327 -19.092515 -0.755437 0 1 0 0
-11.147137 3.193799 3.046265 24.770814 0 1 0 0
-11.432171 4.589024 -12.005926 18.005075 0 1 0 0
-21.771814 -1.313817 -25.481714 33.47325 0 1 0 0
-22.394456 -0.980964 -16.495211 29.655154 0 1 0 0
-12.31407 7.311885 -6.627502 5.731091 0 1 0 0
0.351822 8.815424 3.879946 -4.072247 0 1 0 0
-17.288231 -3.03321 -17.558957 31.362659 0 1 0 0
-6.453797 6.054255 -11.658986 23.369234 0 1 0 0
-12.639845 2.981038 -9.168507 9.542043 0 1 0 0
-5.527084 8.600879 -10.388669 12.982773 0 1 0 0
-19.257251 3.400828 -22.691577 22.681064 0 1 0 0
-6.655077 0.859268 -10.391849 15.676273 0 1 0 0
-17.366263 -3.155142 0.683833 30.813697 0 1 0 0
66.712094 -49.997645 60.874428 -73.779141 0 1 0 0
59.992229 -55.376478 55.854142 -61.437471 0 1 0 0
55.193102 -56.109093 48.707087 -43.85067 0 1 0 0
74.092267 -46.068902 82.848693 -102.619266 0 1 0 0
63.913666 -53.408521 62.039766 -57.483057 0 1 0 0
54.173512 -57.041143 60.403233 -70.416455 0 1 0 0
60.629595 -51.818076 62.722224 -59.965046 0 1 0 0
43.18597 -60.812347 63.501865 -47.218648 0 1 0 0
48.852477 -61.992643 51.000988 -61.887311 0 1 0 0
57.843894 -59.59634 59.79215 -49.545937 0 1 0 0
58.243252 -53.251347 66.040083 -62.249916 0 1 0 0
61.682704 -50.30699 47.684709 -59.234204 0 1 0 0
45.02204 -60.832302 47.890393 -44.611319 0 1 0 0
63.599511 -57.247099 61.846166 -62.639462 0 1 0 0
66.939796 -50.294607 62.536817 -85.094931 0 1 0 0
62.334406 -52.542621 56.627784 -44.940463 0 1 0 0
58.208693 -62.9335 56.156235 -61.783982 0 1 0 0
55.437485 -57.678992 56.533321 -57.929594 0 1 0 0
75.79806 -51.149345 79.827198 -90.119436 0 1 0 0
61.675879 -57.498877 55.086543 -57.1875 0 1 0 0
58.929463 -51.93312 50.890152 -53.965567 0 1 0 0
54.324034 -62.730364 58.467179 -54.38248 0 1 0 0
63.733793 -57.816465 68.680935 -78.854652 0 1 0 0
48.185131 -61.787208 47.844585 -44.937039 0 1 0 0
68.647245 -58.828035 62.413403 -86.154692 0 1 0 0
45.383766 -62.220881 42.364338 -41.464534 0 1 0 0
50.617813 -60.701106 50.376964 -61.825403 0 1 0 0
54.2081 -55.685019 66.126577 -57.398369 0 1 0 0
54.553608 -59.050146 53.370392 -55.97307 0 1 0 0
68.493849 -58.705657 62.404494 -62.824449 0 1 0 0
55.038562 -59.423668 46.047479 -52.336254 0 1 0 0
66.926778 -51.183193 67.01434 -70.329493 0 1 0 0
62.164066 -57.141573 52.992429 -73.125871 0 1 0 0
61.362828 -55.634574 54.263311 -67.995046 0 1 0 0
62.161292 -56.056365 56.182501 -52.055629 0 1 0 0
64.10581 -57.099406 69.573379 -59.317403 0 1 0 0
62.379569 -58.255524 65.895182 -67.65953 0 1 0 0
46.384986 -63.35555 38.986295 -34.157853 0 1 0 0
60.506011 -57.545675 50.257281 -64.705278 0 1 0 0
68.199818 -57.840949 61.913885 -59.807944 0 1 0 0
43.622558 -63.079547 36.59776 -52.815051 0 1 0 0
55.109684 -57.598165 58.589254 -47.979764 0 1 0 0
49.804221 -59.129303 48.112128 -62.893682 0 1 0 0
64.742955 -55.355774 66.734962 -63.473128 0 1 0 0
54.464669 -62.233963 46.776146 -44.288233 0 1 0 0
81.621849 -46.138995 82.175979 -99.492217 0 1 0 0
63.636986 -55.640904 55.078368 -54.268946 0 1 0 0
51.803989 -63.542526 51.739991 -62.456414 0 1 0 0
71.217362 -45.491157 81.798666 -100.343237 0 1 0 0
68.064159 -53.495145 69.603299 -80.183553 0 1 0 0
12.858804 9.0493 -21.21943 -0.432423 0 0 1 0
13.614222 -3.248601 -5.434763 -7.14227 0 0 1 0
9.717003 -5.452129 18.825501 -8.585164 0 0 1 0
10.671093 -7.627067 10.342409 -13.326391 0 0 1 0
3.190411 -16.379076 11.455356 -14.064147 0 0 1 0
8.677837 -26.029171 12.876225 -9.676308 0 0 1 0
8.118179 -0.242122 -5.5294 -8.946363 0 0 1 0
9.425591 -10.900704 -1.607873 -2.251502 0 0 1 0
5.926197 2.296705 -6.42156 -14.720299 0 0 1 0
13.107519 7.530156 -1.17056 -2.171009 0 0 1 0
11.930314 2.113811 1.434345 -7.891032 0 0 1 0
14.129404 2.958833 4.827812 -3.769814 0 0 1 0
11.454336 5.38531 -1.999575 -5.763497 0 0 1 0
5.978214 -5.41673 21.620297 -13.167555 0 0 1 0
8.809701 -7.959202 19.118128 -14.502873 0 0 1 0
-0.172628 -9.04115 22.253 -20.726943 0 0 1 0
3.39366 -8.780705 14.209493 -19.335434 0 0 1 0
7.209381 -17.06667 16.591087 -16.398102 0 0 1 0
13.591007 1.480779 12.257783 -11.540554 0 0 1 0
6.295138 -12.508619 22.185027 -28.821095 0 0 1 0
7.76455 0.511076 -11.970622 -18.190956 0 0 1 0
7.220339 -8.994676 -4.140858 -6.245067 0 0 1 0
16.155848 6.870681 -25.733607 -1.438154 0 0 1 0
11.156279 -19.411279 22.530388 -18.307412 0 0 1 0
12.140925 14.346061 -12.043853 -1.448839 0 0 1 0
0.807132 -27.339725 12.894618 -23.420305 0 0 1 0
10.616011 -7.533759 -1.896549 -9.475263 0 0 1 0
10.987161 -0.745738 2.069671 -2.683997 0 0 1 0
8.278998 -3.708447 -5.798423 -14.057895 0 0 1 0
3.81022 -3.826849 15.450383 -25.609735 0 0 1 0
10.176331 -9.181944 6.470465 -6.092515 0 0 1 0
12.471826 -1.390362 -3.03256 -14.426673 0 0 1 0
3.257138 -23.010745 9.060642 -19.36594 0 0 1 0
5.390554 -11.857566 15.496247 -14.151767 0 0 1 0
3.52685 -2.339616 17.588064 -27.118377 0 0 1 0
11.538649 0.552053 -2.59905 -8.371415 0 0 1 0
18.323842 -2.333554 -6.706561 -1.960648 0 0 1 0
9.926763 -3.293338 -7.208226 -2.820315 0 0 1 0
15.15817 17.68872 -15.706905 -2.367255 0 0 1 0
12.695136 -14.435415 18.104865 -24.939024 0 0 1 0
10.030755 3.901069 -0.3213 -9.118814 0 0 1 0
6.957626 -12.420907 5.891376 -20.172684 0 0 1 0
14.224821 -9.494817 9.697505 -5.380826 0 0 1 0
12.753191 5.033784 -2.986089 -5.906377 0 0 1 0
10.190572 -6.353037 7.789586 -11.512655 0 0 1 0
11.912279 2.834745 -6.560637 -4.553829 0 0 1 0
9.115843 3.144203 -2.000005 -9.25179 0 0 1 0
6.818757 -1.961878 38.489726 -15.665988 0 0 1 0
7.183465 -8.863685 6.779449 -10.973372 0 0 1 0
3.068233 -3.830507 -1.842382 -16.001537 0 0 1 0
-62.481468 65.420947 -65.69107 60.339614 0 0 1 0
-67.709733 49.575254 -52.647446 61.859808 0 0 1 0
-65.959027 40.392828 -32.485315 43.541114 0 0 1 0
-58.105402 67.180261 -69.3337 56.099105 0 0 1 0
-62.65727 62.162223 -62.754057 56.309927 0 0 1 0
-52.489408 68.066581 -57.186496 59.840717 0 0 1 0
-62.058716 57.667162 -70.89858 62.12751 0 0 1 0
-45.108965 75.200783 -76.63167 65.893728 0 0 1 0
-57.76306 61.588252 -59.326367 66.385866 0 0 1 0
-56.601269 70.317136 -57.923931 58.8347 0 0 1 0
-59.743794 63.089604 -50.62167 60.624406 0 0 1 0
-56.029861 62.649565 -64.105369 70.084735 0 0 1 0
-65.313526 43.93626 -44.4045 49.032354 0 0 1 0
-66.911199 48.942625 -43.391248 58.875143 0 0 1 0
-65.140761 48.54713 -37.749254 52.256739 0 0 1 0
-59.425441 48.790631 -50.844156 64.666411 0 0 1 0
-61.759636 48.245531 -61.776603 62.913987 0 0 1 0
-56.312067 61.733381 -69.222071 68.050456 0 0 1 0
-59.692847 61.534643 -39.32997 58.43844 0 0 1 0
-66.425704 31.855171 -29.24891 59.647299 0 0 1 0
-64.621937 48.094334 -49.38168 55.755911 0 0 1 0
-57.9807 55.129451 -56.959732 61.79787 0 0 1 0
-63.053348 52.890196 -63.506496 61.945921 0 0 1 0
-62.663438 56.01053 -71.216662 55.130938 0 0 1 0
-62.605086 56.269745 -39.427616 55.737888 0 0 1 0
-60.982822 50.28765 -50.338928 63.422028 0 0 1 0
-69.926472 46.298466 -44.219895 55.863143 0 0 1 0
-58.870007 68.366963 -54.692176 67.589694 0 0 1 0
-64.257553 45.215881 -56.593436 64.832489 0 0 1 0
-57.451229 67.00842 -67.94566 63.431952 0 0 1 0
-55.533411 75.179064 -68.382047 70.257156 0 0 1 0
-52.738678 58.392946 -54.141001 71.253761 0 0 1 0
-52.648635 67.826532 -66.051887 73.855813 0 0 1 0
-58.198763 53.323298 -66.483315 64.719048 0 0 1 0
-65.832326 37.846625 -43.760067 55.012264 0 0 1 0
-51.062276 83.955507 -85.935738 76.325914 0 0 1 0
-60.826241 62.848998 -69.317431 60.684342 0 0 1 0
-55.899173 54.228235 -74.357215 66.291278 0 0 1 0
-64.829626 50.964074 -45.385862 61.252284 0 0 1 0
-57.695263 63.333151 -47.713195 59.853138 0 0 1 0
-55.675521 70.125823 -66.239689 72.470129 0 0 1 0
-53.042081 67.577425 -76.88673 66.597877 0 0 1 0
-60.164434 53.951671 -54.890243 57.003906 0 0 1 0
-52.169836 66.20541 -59.728169 60.781884 0 0 1 0
-66.112468 47.522689 -53.812542 52.903111 0 0 1 0
-54.986783 50.284125 -54.643413 67.632241 0 0 1 0
-63.271858 55.465623 -54.296767 61.52138 0 0 1 0
-57.376289 52.989797 -70.412572 60.099857 0 0 1 0
-58.785857 56.543453 -76.085116 55.625786 0 0 1 0
-62.494272 55.351417 -42.803944 49.465254 0 0 1 0
-7.381899 -6.840728 13.655395 10.850665 0 0 0 1
-15.250595 -5.272855 13.979641 7.742184 0 0 0 1
-17.119551 4.548991 2.60149 10.14656 0 0 0 1
-20.566707 -1.019109 -0.008755 7.500964 0 0 0 1
-2.508077 -15.159519 7.673329 8.571192 0 0 0 1
-24.898277 -1.283868 1.812113 19.32038 0 0 0 1
-13.629207 -4.371165 0.324183 10.344367 0 0 0 1
-3.254931 -20.342679 10.6903 5.732569 0 0 0 1
-2.649491 -6.502138 14.18854 11.412052 0 0 0 1
-5.323851 1.308832 -2.422068 10.76618 0 0 0 1
-18.823639 -5.21518 0.014595 13.802284 0 0 0 1
-0.302246 -20.512785 20.077795 13.409459 0 0 0 1
-22.741271 -0.307404 11.377742 12.028027 0 0 0 1
-13.756751 -16.094815 -2.212537 9.413996 0 0 0 1
-1.020909 5.340661 10.550543 11.539221 0 0 0 1
-27.8684 12.016668 6.365062 13.882908 0 0 0 1
-5.606112 -4.051052 9.187108 12.491672 0 0 0 1
-7.212926 -3.860923 2.370615 13.494245 0 0 0 1
9.492981 -19.152605 16.746686 7.329336 0 0 0 1
-4.365454 -25.044786 7.324524 7.999702 0 0 0 1
-13.310834 12.99636 3.683806 15.244023 0 0 0 1
-11.088253 -7.013004 6.198425 7.021306 0 0 0 1
-11.494156 -12.149371 6.490261 15.998201 0 0 0 1
-2.674379 -19.71292 15.784742 9.397994 0 0 0 1
4.773371 -18.568444 17.954064 9.637847 0 0 0 1
-5.940193 -25.507111 3.529771 9.904224 0 0 0 1
8.584176 5.623109 -0.112993 13.59747 0 0 0 1
-15.503561 0.5788 9.046008 13.979454 0 0 0 1
9.032593 -24.982542 18.439757 3.842841 0 0 0 1
8.078882 -17.250997 10.541345 1.358418 0 0 0 1
-14.194045 -8.832887 0.359065 13.909182 0 0 0 1
-17.167743 19.148253 -3.930789 14.508511 0 0 0 1
-3.963388 -17.822088 8.491562 13.919111 0 0 0 1
-13.454929 -5.323625 -2.266961 13.637087 0 0 0 1
1.341854 -21.627397 16.5617 0.773277 0 0 0 1
-17.554243 5.86473 10.894007 17.113212 0 0 0 1
-4.78217 -1.018861 13.837317 5.854472 0 0 0 1
0.562671 -1.666394 13.307568 12.046803 0 0 0 1
-9.39674 -14.394408 -3.586849 15.028119 0 0 0 1
-12.813677 -6.350644 1.351295 11.043756 0 0 0 1
0.04654 -10.916463 9.778348 11.685175 0 0 0 1
-9.784448 -8.732366 -1.167675 15.202208 0 0 0 1
-5.936318 0.70593 8.289098 11.739348 0 0 0 1
-18.598708 -3.625428 6.875346 17.404366 0 0 0 1
-10.0297 -6.218446 4.622852 9.106073 0 0 0 1
-9.615836 0.684202 5.562624 9.958313 0 0 0 1
-13.945314 -4.077851 21.884367 6.8744 0 0 0 1
-7.536087 3.994283 1.918835 12.775233 0 0 0 1
-6.946451 4.723879 10.684323 11.544341 0 0 0 1
-3.735842 -14.985097 6.028331 14.943736 0 0 0 1
75.587887 45.363674 -43.109593 -66.394198 0 0 0 1
62.853835 54.248795 -57.966595 -55.668547 0 0 0 1
52.727664 52.967647 -56.282119 -61.937026 0 0 0 1
62.513882 51.104515 -60.282952 -60.640663 0 0 0 1
56.653586 68.923103 -57.259832 -59.80427 0 0 0 1
51.871082 54.651991 -58.582279 -58.921361 0 0 0 1
63.757582 61.380232 -56.872111 -57.782107 0 0 0 1
45.246889 80.69032 -71.308663 -62.122352 0 0 0 1
50.886034 46.935875 -59.208313 -65.291265 0 0 0 1
71.592948 56.611114 -57.201309 -60.820209 0 0 0 1
55.481692 75.952735 -58.318369 -61.98562 0 0 0 1
56.446007 56.024406 -55.169789 -60.960621 0 0 0 1
62.243198 67.63601 -53.851037 -62.269967 0 0 0 1
73.855309 53.84213 -51.540141 -63.066202 0 0 0 1
64.742055 37.649296 -47.237842 -67.830182 0 0 0 1
57.378005 83.218872 -64.175256 -59.859466 0 0 0 1
61.821136 57.451662 -52.711481 -62.877394 0 0 0 1
68.619738 48.157157 -40.30201 -64.865404 0 0 0 1
65.93094 58.641851 -52.841188 -65.538227 0 0 0 1
49.627682 80.35761 -61.217048 -55.973453 0 0 0 1
57.920002 55.322161 -52.31292 -55.013389 0 0 0 1
79.34558 42.812674 -45.365532 -68.002075 0 0 0 1
71.139303 50.71724 -51.202318 -61.045977 0 0 0 1
54.5462 55.469993 -68.09552 -54.840934 0 0 0 1
61.763738 53.23016 -61.609145 -61.939015 0 0 0 1
39.889222 80.015081 -67.770829 -52.495212 0 0 0 1
65.718881 60.848683 -58.744656 -60.132443 0 0 0 1
55.324801 66.59185 -65.98489 -56.986529 0 0 0 1
64.834789 52.68832 -56.500053 -61.206447 0 0 0 1
85.908752 31.548877 -43.716886 -69.262993 0 0 0 1
42.454635 75.532351 -66.667375 -55.69565 0 0 0 1
74.806682 36.163127 -44.997676 -63.625192 0 0 0 1
55.597344 29.820363 -54.325433 -65.302522 0 0 0 1
86.818165 21.14755 -47.282703 -69.660112 0 0 0 1
52.397851 65.644469 -71.405039 -55.34972 0 0 0 1
55.59937 60.059623 -56.462308 -60.161764 0 0 0 1
56.211849 60.718668 -65.465145 -53.33247 0 0 0 1
67.903207 61.282865 -51.62376 -62.775507 0 0 0 1
59.486084 67.613656 -60.523759 -58.477408 0 0 0 1
65.983379 44.285133 -51.984097 -61.033156 0 0 0 1
73.332456 47.627556 -60.844963 -62.291982 0 0 0 1
57.631506 47.584699 -52.491422 -63.343244 0 0 0 1
68.980179 56.592952 -54.848129 -65.553767 0 0 0 1
74.542354 33.812987 -42.763751 -67.651161 0 0 0 1
78.590083 15.063319 -33.07959 -73.234513 0 0 0 1
65.234014 58.039304 -51.594439 -59.553567 0 0 0 1
66.539636 57.514164 -58.951816 -61.043274 0 0 0 1
43.743572 65.442145 -62.962864 -61.583875 0 0 0 1
64.585854 48.864399 -41.818318 -69.28518 0 0 0 1
59.620927 59.805411 -40.959902 -61.446426 0 0 0 1
12.409753 -0.127306 9.487191 8.878027 1 0 0 0
17.234638 -1.219055 1.739195 14.737276 1 0 0 0
-18.562672 6.978635 13.659673 18.721357 1 0 0 0
0.435416 6.964842 11.869388 22.382169 1 0 0 0
3.510807 9.716719 8.010326 15.795235 1 0 0 0
34.450261 -1.319172 -6.333031 3.713368 1 0 0 0
16.954541 -0.969739 5.901097 14.241855 1 0 0 0
16.617857 2.47681 5.631857 -4.703871 1 0 0 0
-16.030026 22.595142 13.083595 19.957994 1 0 0 0
2.716525 5.108131 5.966253 16.809258 1 0 0 0
10.864346 0.259553 6.201622 11.54144 1 0 0 0
22.007909 -2.020212 3.289641 13.512937 1 0 0 0
-12.524904 10.63026 5.968328 7.16061 1 0 0 0
-3.881259 17.462917 9.237998 25.221123 1 0 0 0
24.619145 -1.753097 1.206944 -0.67863 1 0 0 0
3.019464 6.72855 8.013671 17.004064 1 0 0 0
4.755747 17.553829 10.016224 14.680884 1 0 0 0
15.993069 -4.174511 -1.869196 1.649053 1 0 0 0
25.092462 -1.070772 3.691051 7.750395 1 0 0 0
-7.512206 8.711497 4.476882 10.711142 1 0 0 0
5.317573 10.197783 7.064139 9.572002 1 0 0 0
15.873341 5.426608 6.42278 18.000657 1 0 0 0
3.91134 6.927874 10.32456 16.301433 1 0 0 0
-6.171782 12.56441 11.026521 12.313946 1 0 0 0
3.021594 5.507621 6.646894 -1.106353 1 0 0 0
20.171992 -1.044137 7.555794 -1.521545 1 0 0 0
1.004493 22.928493 13.370281 23.034188 1 0 0 0
4.374167 9.891515 8.066621 15.221375 1 0 0 0
6.700177 9.251171 3.501991 10.931566 1 0 0 0
33.588287 -12.296963 -5.134504 -7.741262 1 0 0 0
26.270233 -0.016596 2.317452 4.974525 1 0 0 0
28.341429 0.057058 1.61242 9.358041 1 0 0 0
2.098498 4.714157 8.806492 31.282018 1 0 0 0
0.288707 20.687081 8.49095 11.070884 1 0 0 0
-13.706114 5.293181 11.220284 25.70157 1 0 0 0
-6.397795 11.419638 10.821501 25.242372 1 0 0 0
20.207999 10.346824 6.109543 2.832048 1 0 0 0
4.417862 8.848692 7.165192 13.236329 1 0 0 0
20.606301 2.136555 5.728202 -1.43732 1 0 0 0
19.754317 -13.485456 -2.641433 5.693348 1 0 0 0
-7.301502 13.591077 7.296486 16.086422 1 0 0 0
19.245123 3.065339 10.593833 2.878221 1 0 0 0
4.735547 2.524231 5.266086 17.52906 1 0 0 0
14.032973 4.095301 3.977838 6.446767 1 0 0 0
-9.258212 15.179397 7.543266 8.09644 1 0 0 0
28.221456 3.909234 4.651104 4.182251 1 0 0 0
22.922455 8.903286 7.887614 12.32444 1 0 0 0
-3.533657 1.505162 6.503374 20.327712 1 0 0 0
-1.948268 -4.677925 5.124045 3.899282 1 0 0 0
4.08676 12.892741 6.790461 18.014335 1 0 0 0
-43.569613 -61.279049 -61.679536 -68.922898 1 0 0 0
-69.968058 -56.56381 -50.278542 -51.598783 1 0 0 0
-57.506956 -60.888461 -59.073878 -53.200147 1 0 0 0
-83.651854 -50.799636 -47.126146 -44.360213 1 0 0 0
-71.183081 -46.474154 -58.650517 -57.221272 1 0 0 0
-58.775543 -50.111292 -55.92082 -66.828847 1 0 0 0
-53.202484 -60.719695 -62.049 -68.316663 1 0 0 0
-58.508185 -55.869377 -55.400399 -56.956625 1 0 0 0
-62.323586 -61.153217 -56.816078 -62.976956 1 0 0 0
-63.935827 -54.227039 -56.514302 -52.853666 1 0 0 0
-60.926477 -47.561434 -55.179829 -49.687408 1 0 0 0
-60.839672 -52.570114 -54.650672 -59.982174 1 0 0 0
-45.904994 -64.032796 -59.937524 -63.222645 1 0 0 0
-57.126721 -56.60824 -59.265851 -66.140457 1 0 0 0
-66.619212 -51.794576 -56.224526 -47.08687 1 0 0 0
-66.22762 -47.63434 -49.695802 -54.234529 1 0 0 0
-60.975506 -57.843655 -62.038953 -68.916551 1 0 0 0
-48.328976 -53.409151 -53.259311 -72.451419 1 0 0 0
-28.887291 -67.069761 -62.934867 -74.574145 1 0 0 0
-62.575941 -49.753331 -56.592434 -49.110152 1 0 0 0
-81.566265 -50.151533 -53.484087 -44.914375 1 0 0 0
-63.611486 -46.997856 -54.100102 -69.049484 1 0 0 0
-65.218171 -58.372039 -56.332438 -51.785857 1 0 0 0
-63.83542 -58.693575 -58.963882 -64.679866 1 0 0 0
-48.714014 -52.868541 -54.892191 -66.941038 1 0 0 0
-70.395264 -48.337173 -49.530126 -45.448281 1 0 0 0
-42.871909 -53.035066 -58.966057 -68.499147 1 0 0 0
-50.269571 -51.044019 -59.867552 -69.40299 1 0 0 0
-78.677131 -44.850832 -50.646875 -50.324283 1 0 0 0
-56.756423 -60.889386 -58.388121 -56.261303 1 0 0 0
-43.23526 -57.204469 -59.789753 -65.281398 1 0 0 0
-52.969295 -64.154845 -59.114064 -69.610005 1 0 0 0
-64.75756 -53.907083 -51.665771 -56.956454 1 0 0 0
-63.10188 -64.244071 -57.776763 -73.56091 1 0 0 0
-83.4976 -51.466701 -59.729685 -53.518138 1 0 0 0
-35.722011 -66.725341 -64.469443 -73.472181 1 0 0 0
-51.46661 -63.004005 -62.268534 -62.70663 1 0 0 0
-92.139331 -46.73292 -54.605944 -66.09948 1 0 0 0
-50.39838 -63.959662 -58.95462 -51.047664 1 0 0 0
-29.661475 -66.522183 -63.269131 -79.998522 1 0 0 0
-50.85384 -44.331318 -46.817473 -55.093157 1 0 0 0
-68.024105 -44.703845 -49.450475 -51.031504 1 0 0 0
-72.952976 -54.057677 -54.28038 -46.350509 1 0 0 0
-59.555498 -69.62715 -60.233155 -62.495401 1 0 0 0
-72.857803 -48.916841 -55.57762 -54.8663 1 0 0 0
-28.716135 -63.667468 -62.79416 -65.438402 1 0 0 0
-63.881097 -54.938082 -51.451702 -66.589645 1 0 0 0
-63.561357 -51.327269 -53.075532 -61.37559 1 0 0 0
-52.70161 -55.035839 -57.620801 -56.417654 1 0 0 0
-64.869547 -45.133755 -50.254505 -72.926116 1 0 0 0
-9.418582 6.335549 -4.131583 2.013048 0 1 0 0
5.141798 10.431488 8.500027 -17.434615 0 1 0 0
-8.635033 5.091527 -1.819593 11.594091 0 1 0 0
-13.636456 0.265524 -21.908268 39.710598 0 1 0 0
-11.508799 -0.07201 -8.632893 17.490658 0 1 0 0
-12.265894 5.574535 -3.551739 11.845125 0 1 0 0
-10.448973 4.319132 -19.081625 10.815182 0 1 0 0
3.617691 9.056615 -3.932512 12.635289 0 1 0 0
3.118758 8.474486 -2.568902 -4.516784 0 1 0 0
-19.711308 3.389093 -20.297182 16.284216 0 1 0 0
-16.010535 4.632925 -6.384617 -3.411782 0 1 0 0
-21.827988 0.350348 -5.95192 30.915811 0 1 0 0
-19.463621 -1.129223 -26.708124 29.732334 0 1 0 0
-4.971471 4.042977 -5.90206 9.606264 0 1 0 0
-3.746765 2.788776 -16.910782 21.089639 0 1 0 0
-21.652383 -5.77107 -14.427942 30.528337 0 1 0 0
-12.771562 6.407553 -5.383998 9.092239 0 1 0 0
-13.522843 5.184385 -15.103346 24.635885 0 1 0 0
-5.955928 7.784803 -9.832282 7.345018 0 1 0 0
5.990999 11.317031 16.407638 -13.082948 0 1 0 0
-2.866836 12.156863 19.049859 0.74036 0 1 0 0
-20.153123 0.631789 -6.661308 11.148798 0 1 0 0
-4.677957 9.935709 -9.661261 9.187582 0 1 0 0
1.681996 8.443274 12.072238 -8.372834 0 1 0 0
-15.092933 2.613342 -14.462863 33.63466 0 1 0 0
-8.220551 9.073987 -4.567274 -12.496365 0 1 0 0
-13.468709 0.983047 -9.477169 19.981661 0 1 0 0
-14.606934 1.118094 -0.347345 27.680476 0 1 0 0
-1.806266 5.887675 0.147505 7.581641 0 1 0 0
